% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "43"
% phi1    Phi     phi2    value
171.925583 38.967201 198.459244 0.000000
171.895355 14.150790 197.949997 0.000000
144.330719 41.269970 177.118683 0.000000
346.660706 32.304050 345.142578 0.000000
198.990753 35.582951 163.198990 0.000000
280.283783 45.106030 81.830261 0.000000
349.878235 31.915630 38.831902 0.000000
318.202789 39.285019 61.037449 0.000000
238.092773 44.817699 117.391441 0.000000
324.145142 31.085381 25.105680 0.000000
19.753969 46.179630 323.162781 0.000000
139.852814 38.696289 196.860397 0.000000
263.061279 35.305401 124.956970 0.000000
320.870178 41.629490 32.564838 0.000000
76.651161 42.364479 308.541107 0.000000
139.530914 52.952351 234.658920 0.000000
57.244511 6.654550 331.534668 0.000000
205.221848 18.978750 184.045486 0.000000
68.294884 44.986179 319.866974 0.000000
2.891050 33.846500 334.818787 0.000000
233.712143 27.185980 164.072693 0.000000
307.772827 34.712730 8.171850 0.000000
144.934143 56.212181 237.339737 0.000000
291.540283 30.934139 53.536072 0.000000
351.139221 7.633990 5.160200 0.000000
323.445221 45.090649 41.504871 0.000000
184.441559 40.090302 181.236786 0.000000
159.949493 38.227402 184.338852 0.000000
76.215668 34.625439 326.229218 0.000000
290.958008 28.417271 78.355011 0.000000
117.758438 42.058250 257.971680 0.000000
220.291153 13.037340 149.830704 0.000000
164.524658 25.192909 179.916214 0.000000
107.305962 29.198820 242.424576 0.000000
281.758087 17.913380 92.534027 0.000000
210.996994 23.543110 112.777519 0.000000
167.097717 41.773029 200.616776 0.000000
343.853027 38.105000 40.585941 0.000000
240.737701 29.383860 160.415146 0.000000
169.872635 29.363560 209.215256 0.000000
278.942657 43.457230 44.129009 0.000000
30.069889 33.478539 356.433594 0.000000
35.916279 38.532280 355.477875 0.000000
44.554310 27.503151 288.327026 0.000000
209.897476 50.573978 141.202377 0.000000
237.550873 24.392429 151.015182 0.000000
175.001785 30.611259 211.418594 0.000000
2.407260 39.425381 320.201416 0.000000
121.841652 38.781712 253.501984 0.000000
302.278381 34.560329 62.298939 0.000000
20.234240 41.199799 344.422546 0.000000
296.192657 25.830259 97.408531 0.000000
208.990616 42.121609 152.517975 0.000000
43.291962 31.839310 353.090118 0.000000
220.332397 12.222010 184.016327 0.000000
69.732338 16.324921 319.058716 0.000000
342.648193 43.837410 4.407730 0.000000
133.049957 43.727531 232.631226 0.000000
221.910934 36.163921 124.855751 0.000000
70.944778 28.735430 279.102814 0.000000
285.730286 47.762772 58.885948 0.000000
13.022120 37.738918 14.444910 0.000000
60.527290 14.844970 318.814941 0.000000
182.833847 25.273211 168.936172 0.000000
125.257950 18.493641 246.105896 0.000000
158.228287 43.292278 167.409943 0.000000
11.409180 38.339642 318.391418 0.000000
132.580887 38.539680 253.258408 0.000000
263.525635 41.552422 55.991268 0.000000
56.500149 27.116899 339.756378 0.000000
174.398422 38.183559 191.925293 0.000000
10.824250 35.658070 337.666901 0.000000
335.618713 31.501240 346.386353 0.000000
241.780167 28.456120 115.390373 0.000000
304.960907 26.156139 76.356003 0.000000
260.973846 43.940559 140.851303 0.000000
184.816574 38.350842 137.072906 0.000000
341.296234 42.592289 32.811569 0.000000
102.145714 26.030821 253.881454 0.000000
137.025177 21.619949 246.125015 0.000000
288.699615 35.993778 48.801411 0.000000
252.594513 27.843010 98.927254 0.000000
314.319489 35.994160 4.418400 0.000000
140.461624 45.825600 218.202347 0.000000
142.735443 39.957218 184.791534 0.000000
135.301743 51.416031 236.125397 0.000000
232.902390 38.073410 111.461571 0.000000
259.657898 40.919380 55.455078 0.000000
93.159851 25.932610 247.918243 0.000000
253.498596 43.196430 119.045837 0.000000
246.396591 42.161289 98.990250 0.000000
289.208069 10.684080 58.803761 0.000000
303.837433 34.690128 37.598011 0.000000
16.486521 24.791380 334.722107 0.000000
97.282448 9.947190 263.239105 0.000000
195.576324 29.249430 195.377014 0.000000
103.517448 26.733829 271.596130 0.000000
42.633560 49.682751 318.815765 0.000000
329.996613 50.817490 54.217640 0.000000
102.257294 36.923889 234.117371 0.000000
174.118301 28.521950 208.757156 0.000000
119.834023 29.612720 219.337021 0.000000
167.288559 18.873899 163.532959 0.000000
357.233215 40.165058 40.093208 0.000000
176.011307 23.814730 224.526337 0.000000
113.096428 16.530121 223.387619 0.000000
79.284630 40.911812 288.471588 0.000000
178.912888 30.312969 215.960114 0.000000
303.350403 49.689289 51.267189 0.000000
114.854088 44.355808 270.994507 0.000000
294.273773 43.450260 45.050941 0.000000
37.707649 44.789001 326.685852 0.000000
70.532204 26.870790 287.019257 0.000000
51.441700 10.735000 270.873047 0.000000
218.607590 27.661079 161.118637 0.000000
199.086685 27.856489 146.892319 0.000000
243.371429 45.865940 146.359589 0.000000
242.528152 14.902470 98.078888 0.000000
254.058090 30.914240 123.051483 0.000000
325.772614 32.107201 36.876862 0.000000
20.025721 25.281771 338.456512 0.000000
243.711624 10.910340 102.401093 0.000000
91.064972 34.908260 241.333755 0.000000
130.470047 36.519779 237.647385 0.000000
200.699112 47.252392 146.527435 0.000000
171.200806 22.713320 164.474182 0.000000
212.983444 51.213280 131.751907 0.000000
355.625336 32.221539 330.042419 0.000000
320.522522 19.273451 0.470650 0.000000
286.661621 39.417290 58.336632 0.000000
157.579605 26.658100 209.733231 0.000000
29.033470 31.272039 309.886383 0.000000
34.240688 21.751600 292.028137 0.000000
306.882385 19.798719 73.171761 0.000000
314.774567 36.696690 38.933552 0.000000
104.312630 30.488970 233.318085 0.000000
224.748505 54.164639 143.542542 0.000000
132.735382 55.441921 226.626053 0.000000
304.327393 44.242378 20.414310 0.000000
152.715286 20.314951 212.741241 0.000000
10.273220 24.746519 305.898865 0.000000
54.803108 43.998131 268.003662 0.000000
274.903656 23.757629 91.628036 0.000000
148.485825 31.928169 169.510666 0.000000
189.118637 24.370880 204.121140 0.000000
205.261093 42.998482 133.708588 0.000000
324.104889 18.696140 51.599930 0.000000
229.947159 37.555462 173.228806 0.000000
207.031937 51.460201 130.868423 0.000000
83.318710 37.195210 307.314423 0.000000
42.502171 42.092751 333.611969 0.000000
323.592194 40.625931 57.939442 0.000000
100.517769 24.499451 300.657379 0.000000
107.961693 10.748820 287.709320 0.000000
309.454590 12.794850 38.433010 0.000000
297.055359 15.453230 62.992352 0.000000
112.264320 40.492069 207.424438 0.000000
86.276909 11.514540 287.786957 0.000000
113.925720 27.809219 217.417221 0.000000
198.185577 34.073181 120.760521 0.000000
279.881592 16.117279 102.368889 0.000000
99.185242 23.968531 223.449234 0.000000
241.501999 39.976139 119.679207 0.000000
335.145325 22.074440 353.308868 0.000000
17.027069 9.912690 15.809250 0.000000
195.790878 22.521320 125.429451 0.000000
252.511673 37.804749 136.913177 0.000000
131.407974 48.751949 224.051041 0.000000
198.602921 37.298962 173.658585 0.000000
14.589420 44.023170 5.006440 0.000000
35.713451 51.502468 293.731567 0.000000
117.025421 29.788830 268.952515 0.000000
129.276154 38.909481 262.545258 0.000000
4.944310 28.325199 350.773010 0.000000
210.297241 41.292961 147.406082 0.000000
208.375305 35.273121 140.586075 0.000000
53.278111 41.789089 301.520996 0.000000
302.913086 30.369440 64.384552 0.000000
37.076450 49.531780 326.274780 0.000000
222.105652 23.934931 117.103813 0.000000
243.340317 40.360569 140.672729 0.000000
190.156204 34.904781 135.028244 0.000000
6.202430 34.725300 29.740850 0.000000
91.165443 21.897980 271.285065 0.000000
168.562225 24.857241 155.726166 0.000000
209.172897 48.290619 131.434921 0.000000
275.684937 43.502071 120.461594 0.000000
158.126678 36.661751 207.778992 0.000000
245.976547 41.754509 113.999748 0.000000
164.216034 31.417900 189.179794 0.000000
341.252106 39.852589 6.874310 0.000000
91.887207 39.103069 293.454773 0.000000
305.861572 38.049850 30.370131 0.000000
352.609589 5.144430 39.101490 0.000000
148.436798 33.710548 229.953293 0.000000
146.822754 26.092360 179.386292 0.000000
347.207245 33.105042 22.943159 0.000000
259.534027 34.876530 62.396179 0.000000
150.909851 8.239270 248.423462 0.000000
296.774445 23.626930 19.527180 0.000000
336.036469 43.161789 347.920471 0.000000
345.584473 41.019112 32.566422 0.000000
12.136400 27.706961 346.666901 0.000000
178.319580 38.321999 159.313599 0.000000
227.044601 48.642670 112.524521 0.000000
313.270721 45.499748 12.361410 0.000000
156.801575 37.630280 204.042145 0.000000
16.435980 38.989990 356.058868 0.000000
172.702347 14.149880 210.838776 0.000000
207.712769 39.032711 117.154037 0.000000
298.369568 45.880611 40.516731 0.000000
265.935425 21.417761 59.199299 0.000000
129.504410 35.344028 253.539062 0.000000
41.156921 24.270170 313.131378 0.000000
239.056305 41.100071 154.038071 0.000000
165.134201 47.438309 207.416199 0.000000
329.323059 48.990028 25.741360 0.000000
235.154922 48.162251 117.965118 0.000000
94.945831 39.949711 280.346405 0.000000
141.702713 14.290790 192.878250 0.000000
319.559784 31.453100 57.880379 0.000000
193.392807 19.200930 190.334015 0.000000
321.412354 36.689629 32.227112 0.000000
105.852272 17.646219 267.792969 0.000000
44.304729 54.513988 320.389709 0.000000
353.203400 24.368340 32.527931 0.000000
349.404816 35.562832 9.144670 0.000000
223.337204 18.115971 111.525841 0.000000
226.583786 34.965309 130.065292 0.000000
211.229218 32.147812 154.678497 0.000000
185.481186 43.310860 215.971191 0.000000
157.137939 23.794510 221.822586 0.000000
45.751041 53.134621 304.834381 0.000000
68.519531 40.934631 326.486877 0.000000
300.413116 40.002960 57.816921 0.000000
81.396111 30.497549 238.605331 0.000000
141.960159 44.092621 195.151321 0.000000
136.286713 45.433250 259.427216 0.000000
251.242722 24.210360 118.569366 0.000000
127.341827 50.862000 234.745636 0.000000
245.626495 46.588600 111.326630 0.000000
217.451065 30.463511 123.562027 0.000000
189.634872 20.356211 202.164749 0.000000
201.751205 28.966221 177.385406 0.000000
221.574356 42.274368 160.325378 0.000000
276.877960 27.637051 69.056343 0.000000
179.338791 44.546478 168.595856 0.000000
324.202301 13.391750 32.460442 0.000000
266.492584 21.412630 117.019127 0.000000
212.419769 35.819172 118.048424 0.000000
64.585648 6.884220 329.064941 0.000000
58.576851 45.937340 297.174805 0.000000
21.889071 43.313419 340.151764 0.000000
264.869629 5.289020 111.416267 0.000000
239.605682 35.570728 110.715279 0.000000
223.053757 8.184010 133.193893 0.000000
58.286911 8.239750 311.249817 0.000000
212.951767 37.781281 129.701385 0.000000
321.523224 39.500881 54.197708 0.000000
23.744390 33.058590 9.136600 0.000000
244.490494 50.780399 141.054123 0.000000
56.014462 12.319350 262.465088 0.000000
35.724072 32.530762 329.401489 0.000000
91.910698 32.456570 285.342499 0.000000
210.461014 41.637611 111.433197 0.000000
275.259613 36.125961 78.844490 0.000000
44.132050 26.513680 357.652740 0.000000
354.877228 34.214600 37.142540 0.000000
234.821075 42.489899 147.270523 0.000000
314.190247 33.823380 36.613270 0.000000
123.594360 36.289440 231.945877 0.000000
134.041077 21.813440 211.321457 0.000000
230.447296 51.811501 145.762177 0.000000
258.828369 38.999950 93.439598 0.000000
104.800400 47.042641 241.869034 0.000000
116.637711 42.585640 215.074341 0.000000
51.125900 19.175421 264.434296 0.000000
330.560608 21.515591 348.755585 0.000000
350.477264 30.756790 53.561901 0.000000
265.364288 42.603062 110.215797 0.000000
305.611481 36.293079 74.782051 0.000000
134.186356 23.075630 259.474609 0.000000
165.446808 35.268471 215.038986 0.000000
301.649353 3.111140 72.345879 0.000000
101.026253 43.901180 258.289642 0.000000
205.074219 26.601900 167.522903 0.000000
70.348396 33.625690 265.834137 0.000000
19.770380 43.789589 359.523071 0.000000
228.284882 44.527431 154.170624 0.000000
70.805298 44.786011 289.645630 0.000000
328.815216 47.102242 54.676849 0.000000
214.130997 58.598042 126.400047 0.000000
85.066452 44.732101 307.401550 0.000000
141.960236 33.944038 181.449387 0.000000
312.502838 33.190300 27.100090 0.000000
279.151947 40.241718 124.109222 0.000000
45.447708 51.482712 308.822540 0.000000
272.989227 27.896799 95.458488 0.000000
232.397217 44.938129 112.254433 0.000000
333.279907 20.092091 23.474649 0.000000
49.152420 56.622211 320.605896 0.000000
73.501190 34.395290 245.905640 0.000000
311.154541 38.446209 88.445030 0.000000
348.872284 22.131830 29.253170 0.000000
183.557953 32.016171 150.981476 0.000000
42.024700 5.114540 289.513428 0.000000
302.786896 26.904930 36.042141 0.000000
208.048523 27.291250 116.349136 0.000000
202.891220 42.455269 163.221954 0.000000
233.799850 43.073490 143.411957 0.000000
70.284683 42.926651 256.816589 0.000000
102.350868 41.465019 248.930466 0.000000
53.015991 59.325321 321.116547 0.000000
196.348450 26.707411 189.389374 0.000000
142.161636 47.604519 249.281296 0.000000
182.847610 37.872711 169.768036 0.000000
155.288254 26.222651 170.738205 0.000000
36.498138 50.494411 322.763184 0.000000
80.284760 36.337379 295.921051 0.000000
60.346111 37.736641 295.782684 0.000000
168.260834 38.376202 197.377319 0.000000
270.569580 37.082878 102.484589 0.000000
239.843887 28.389669 165.075912 0.000000
228.121735 13.552060 148.548553 0.000000
133.625992 40.817360 206.198013 0.000000
349.266724 39.978298 342.376984 0.000000
5.747190 18.849110 339.797699 0.000000
315.366608 54.683250 60.019718 0.000000
147.313538 36.882660 248.306976 0.000000
89.131828 41.027519 249.918808 0.000000
216.203201 12.021600 137.621613 0.000000
48.669231 32.597672 298.578583 0.000000
152.065536 44.168571 185.874771 0.000000
59.904308 21.131630 311.146271 0.000000
254.871765 42.429218 105.330688 0.000000
194.014847 41.131111 159.274841 0.000000
78.553108 37.478680 257.985596 0.000000
67.613037 43.182190 294.671692 0.000000
303.834686 26.952660 38.990520 0.000000
136.880753 39.026199 230.352997 0.000000
3.319100 25.319851 33.798920 0.000000
31.255730 29.071600 348.002075 0.000000
57.495232 36.767658 276.774048 0.000000
151.073975 38.281631 234.569550 0.000000
330.010773 23.458200 65.229828 0.000000
334.115265 37.754089 55.717682 0.000000
320.899597 10.434590 51.488911 0.000000
206.759705 35.359489 156.768616 0.000000
232.100723 24.759520 119.042328 0.000000
265.798706 28.515301 52.780949 0.000000
21.128639 41.302528 10.388640 0.000000
89.265617 29.517660 290.329956 0.000000
263.722748 34.719101 120.082527 0.000000
3.827180 42.515121 359.926819 0.000000
262.733826 27.717331 90.249100 0.000000
235.835587 18.749161 107.741577 0.000000
237.280838 50.939201 126.014603 0.000000
311.032990 36.107750 79.254951 0.000000
13.095150 23.335720 23.851259 0.000000
216.252808 34.378948 110.537140 0.000000
34.152950 18.445471 286.795654 0.000000
207.324387 33.270988 137.856644 0.000000
36.674068 36.718922 0.480610 0.000000
311.147156 22.970480 71.729179 0.000000
340.417816 8.262260 351.292511 0.000000
39.115582 37.682331 280.345825 0.000000
144.624695 16.143009 197.869370 0.000000
293.311523 39.287971 66.280792 0.000000
305.522797 23.056669 13.552840 0.000000
188.773727 26.576660 144.504013 0.000000
294.776520 47.015190 59.685810 0.000000
82.150871 30.975100 322.614014 0.000000
190.863876 40.703499 186.688766 0.000000
225.566055 49.536121 162.290131 0.000000
189.980637 25.320061 134.062485 0.000000
170.876022 35.739021 203.712692 0.000000
41.628391 41.080929 282.576996 0.000000
66.251068 28.622101 286.949127 0.000000
55.595490 56.552280 317.328003 0.000000
234.883545 17.323271 116.386513 0.000000
54.184528 24.596790 290.329224 0.000000
264.650482 26.533991 83.469421 0.000000
198.529160 20.236420 180.227219 0.000000
258.635803 35.031872 132.162125 0.000000
312.885803 48.673248 63.679729 0.000000
227.019394 16.454700 132.294403 0.000000
318.729858 41.695759 72.705704 0.000000
356.863220 41.645248 18.080179 0.000000
238.896332 32.190601 150.881409 0.000000
183.100082 9.345590 219.482574 0.000000
347.695801 28.453930 33.243198 0.000000
198.740143 34.256432 198.663528 0.000000
141.485901 55.721378 221.861893 0.000000
206.667542 42.612030 185.578323 0.000000
238.203445 17.301550 149.070740 0.000000
241.791382 44.812721 118.008377 0.000000
131.195450 58.939629 222.396988 0.000000
175.084915 16.470070 191.293152 0.000000
37.401779 7.273410 310.509247 0.000000
234.061234 57.311241 139.307785 0.000000
69.127129 20.459110 291.900208 0.000000
280.756470 1.621960 85.034683 0.000000
1.175990 38.850681 22.546640 0.000000
219.557205 39.468369 171.409714 0.000000
280.793762 42.397400 119.439911 0.000000
301.483704 34.615871 99.121567 0.000000
213.870239 32.385689 138.034851 0.000000
28.012180 27.513510 302.122498 0.000000
142.010834 18.431971 192.522324 0.000000
299.931641 42.781502 16.052240 0.000000
207.845871 41.775230 164.708923 0.000000
17.415581 7.451590 359.256897 0.000000
227.160431 40.941761 112.992432 0.000000
71.546829 44.173141 263.365814 0.000000
45.990688 40.490871 337.357239 0.000000
323.861298 24.389030 4.254670 0.000000
120.073257 18.341330 255.044998 0.000000
